id,visitors
air_0241aa3964b7f861_2017-05-25,19.193516
air_0241aa3964b7f861_2017-05-26,26.822664
air_0241aa3964b7f861_2017-05-27,21.712366
air_0241aa3964b7f861_2017-05-28,17.079517
air_0241aa3964b7f861_2017-05-29,15.4742155
air_0241aa3964b7f861_2017-05-30,18.08878
air_0241aa3964b7f861_2017-05-31,19.793488
air_0328696196e46f18_2017-04-23,9.925674
air_0328696196e46f18_2017-04-24,9.193795
air_0328696196e46f18_2017-04-25,9.573519
air_0328696196e46f18_2017-04-26,11.156633
air_0328696196e46f18_2017-04-27,11.706846
air_0328696196e46f18_2017-04-28,15.745571
air_0328696196e46f18_2017-04-29,11.778152
air_0328696196e46f18_2017-04-30,11.114258
air_0328696196e46f18_2017-05-01,8.732207
air_0328696196e46f18_2017-05-02,10.328362
air_0328696196e46f18_2017-05-03,13.357669
air_0328696196e46f18_2017-05-04,12.632847
air_0328696196e46f18_2017-05-05,13.128985
air_0328696196e46f18_2017-05-06,12.519468
air_0328696196e46f18_2017-05-07,10.067682
air_0328696196e46f18_2017-05-08,8.92935
air_0328696196e46f18_2017-05-09,9.188299
air_0328696196e46f18_2017-05-10,10.69024
air_0328696196e46f18_2017-05-11,10.942557
air_0328696196e46f18_2017-05-12,14.520656
air_0328696196e46f18_2017-05-13,13.469853
air_0328696196e46f18_2017-05-14,10.144724
air_0328696196e46f18_2017-05-15,9.185314
air_0328696196e46f18_2017-05-16,9.481777
air_0328696196e46f18_2017-05-17,11.068499
air_0328696196e46f18_2017-05-18,11.502705
air_0328696196e46f18_2017-05-19,14.936718
air_0328696196e46f18_2017-05-20,13.893798
air_0328696196e46f18_2017-05-21,10.317812
air_0328696196e46f18_2017-05-22,9.484069
air_0328696196e46f18_2017-05-23,9.813352
air_0328696196e46f18_2017-05-24,11.482591
air_0328696196e46f18_2017-05-25,12.138574
air_0328696196e46f18_2017-05-26,15.352186
air_0328696196e46f18_2017-05-27,14.330263
air_0328696196e46f18_2017-05-28,10.657383
air_0328696196e46f18_2017-05-29,9.826155
air_0328696196e46f18_2017-05-30,10.2322
air_0328696196e46f18_2017-05-31,11.938978
air_034a3d5b40d5b1b1_2017-04-23,21.533844
air_034a3d5b40d5b1b1_2017-04-24,15.245727
air_034a3d5b40d5b1b1_2017-04-25,15.407039
air_034a3d5b40d5b1b1_2017-04-26,17.221708
air_034a3d5b40d5b1b1_2017-04-27,17.031288
air_034a3d5b40d5b1b1_2017-04-28,19.331972
air_034a3d5b40d5b1b1_2017-04-29,24.527288
air_034a3d5b40d5b1b1_2017-04-30,23.622684
air_034a3d5b40d5b1b1_2017-05-01,14.570206
air_034a3d5b40d5b1b1_2017-05-02,15.892221
air_034a3d5b40d5b1b1_2017-05-03,28.57293
air_034a3d5b40d5b1b1_2017-05-04,23.464245
air_034a3d5b40d5b1b1_2017-05-05,21.441216
air_034a3d5b40d5b1b1_2017-05-06,23.42752
air_034a3d5b40d5b1b1_2017-05-07,21.53712
air_034a3d5b40d5b1b1_2017-05-08,15.093669
air_034a3d5b40d5b1b1_2017-05-09,15.0953455
air_034a3d5b40d5b1b1_2017-05-10,16.598976
air_034a3d5b40d5b1b1_2017-05-11,16.285616
air_034a3d5b40d5b1b1_2017-05-12,16.53766
air_034a3d5b40d5b1b1_2017-05-13,22.172672
air_034a3d5b40d5b1b1_2017-05-14,21.997807
air_034a3d5b40d5b1b1_2017-05-15,15.652035
air_034a3d5b40d5b1b1_2017-05-16,15.583184
air_034a3d5b40d5b1b1_2017-05-17,17.378325
air_034a3d5b40d5b1b1_2017-05-18,17.16913
air_034a3d5b40d5b1b1_2017-05-19,17.03375
air_034a3d5b40d5b1b1_2017-05-20,22.73217
air_034a3d5b40d5b1b1_2017-05-21,22.607008
air_034a3d5b40d5b1b1_2017-05-22,16.232288
air_034a3d5b40d5b1b1_2017-05-23,16.117588
air_034a3d5b40d5b1b1_2017-05-24,18.171951
air_034a3d5b40d5b1b1_2017-05-25,18.089386
air_034a3d5b40d5b1b1_2017-05-26,17.560669
air_034a3d5b40d5b1b1_2017-05-27,23.354197
air_034a3d5b40d5b1b1_2017-05-28,23.51042
air_034a3d5b40d5b1b1_2017-05-29,16.85526
air_034a3d5b40d5b1b1_2017-05-30,16.658382
air_034a3d5b40d5b1b1_2017-05-31,18.961765
air_036d4f1ee7285390_2017-04-23,21.533844
air_036d4f1ee7285390_2017-04-24,15.245727
air_036d4f1ee7285390_2017-04-25,15.407039
air_036d4f1ee7285390_2017-04-26,17.221708
air_036d4f1ee7285390_2017-04-27,17.031288
air_036d4f1ee7285390_2017-04-28,19.331972
air_036d4f1ee7285390_2017-04-29,24.527288
air_036d4f1ee7285390_2017-04-30,23.622684
air_036d4f1ee7285390_2017-05-01,14.570206
air_036d4f1ee7285390_2017-05-02,15.892221
air_036d4f1ee7285390_2017-05-03,28.57293
air_036d4f1ee7285390_2017-05-04,23.464245
air_036d4f1ee7285390_2017-05-05,21.441216
air_036d4f1ee7285390_2017-05-06,23.42752
air_036d4f1ee7285390_2017-05-07,21.53712
air_036d4f1ee7285390_2017-05-08,15.093669
air_036d4f1ee7285390_2017-05-09,15.0953455
air_036d4f1ee7285390_2017-05-10,16.598976
air_036d4f1ee7285390_2017-05-11,16.285616
air_036d4f1ee7285390_2017-05-12,16.53766
air_036d4f1ee7285390_2017-05-13,22.172672
air_036d4f1ee7285390_2017-05-14,21.997807
air_036d4f1ee7285390_2017-05-15,15.652035
air_036d4f1ee7285390_2017-05-16,15.583184
air_036d4f1ee7285390_2017-05-17,17.378325
air_036d4f1ee7285390_2017-05-18,17.16913
air_036d4f1ee7285390_2017-05-19,17.03375
air_036d4f1ee7285390_2017-05-20,22.73217
air_036d4f1ee7285390_2017-05-21,22.607008
air_036d4f1ee7285390_2017-05-22,16.232288
air_036d4f1ee7285390_2017-05-23,16.117588
air_036d4f1ee7285390_2017-05-24,18.171951
air_036d4f1ee7285390_2017-05-25,18.089386
air_036d4f1ee7285390_2017-05-26,17.560669
air_036d4f1ee7285390_2017-05-27,23.354197
air_036d4f1ee7285390_2017-05-28,23.51042
air_036d4f1ee7285390_2017-05-29,16.85526
air_036d4f1ee7285390_2017-05-30,16.658382
air_036d4f1ee7285390_2017-05-31,18.961765
air_0382c794b73b51ad_2017-04-23,20.102465
air_0382c794b73b51ad_2017-04-24,12.76635
air_0382c794b73b51ad_2017-04-25,12.287401
air_0382c794b73b51ad_2017-04-26,13.047813
air_0382c794b73b51ad_2017-04-27,13.557354
air_0382c794b73b51ad_2017-04-28,14.311531
air_0382c794b73b51ad_2017-04-29,22.982487
air_0382c794b73b51ad_2017-04-30,23.327305
air_0382c794b73b51ad_2017-05-01,12.612683
air_0382c794b73b51ad_2017-05-02,12.787914
air_0382c794b73b51ad_2017-05-03,25.21361
air_0382c794b73b51ad_2017-05-04,21.25342
air_0382c794b73b51ad_2017-05-05,19.34167
air_0382c794b73b51ad_2017-05-06,21.899988
air_0382c794b73b51ad_2017-05-07,20.023602
air_0382c794b73b51ad_2017-05-08,12.9409485
air_0382c794b73b51ad_2017-05-09,12.180886
air_0382c794b73b51ad_2017-05-10,12.724579
air_0382c794b73b51ad_2017-05-11,13.076523
air_0382c794b73b51ad_2017-05-12,12.546665
air_0382c794b73b51ad_2017-05-13,19.888811
air_0382c794b73b51ad_2017-05-14,20.34481
air_0382c794b73b51ad_2017-05-15,13.278594
air_0382c794b73b51ad_2017-05-16,12.498777
air_0382c794b73b51ad_2017-05-17,13.180711
air_0382c794b73b51ad_2017-05-18,13.71682
air_0382c794b73b51ad_2017-05-19,12.798612
air_0382c794b73b51ad_2017-05-20,20.25597
air_0382c794b73b51ad_2017-05-21,20.925352
air_0382c794b73b51ad_2017-05-22,13.651471
air_0382c794b73b51ad_2017-05-23,12.864857
air_0382c794b73b51ad_2017-05-24,13.734388
air_0382c794b73b51ad_2017-05-25,14.341825
air_0382c794b73b51ad_2017-05-26,13.244426
air_0382c794b73b51ad_2017-05-27,20.688625
air_0382c794b73b51ad_2017-05-28,21.559061
air_0382c794b73b51ad_2017-05-29,14.074601
air_0382c794b73b51ad_2017-05-30,13.208672
air_0382c794b73b51ad_2017-05-31,14.440491
air_03963426c9312048_2017-04-23,15.620985
air_03963426c9312048_2017-04-24,16.974047
air_03963426c9312048_2017-04-25,13.84696
air_03963426c9312048_2017-04-26,31.872023
air_03963426c9312048_2017-04-27,13.255127
air_03963426c9312048_2017-04-28,45.474373
air_03963426c9312048_2017-04-29,29.939436
air_03963426c9312048_2017-04-30,19.232416
air_03963426c9312048_2017-05-01,30.918394
air_03963426c9312048_2017-05-02,35.7162
air_03963426c9312048_2017-05-03,26.045383
air_03963426c9312048_2017-05-04,23.443613
air_03963426c9312048_2017-05-05,23.192894
air_03963426c9312048_2017-05-06,24.480467
air_03963426c9312048_2017-05-07,15.341912
air_03963426c9312048_2017-05-08,23.990215
air_03963426c9312048_2017-05-09,12.76314
air_03963426c9312048_2017-05-10,13.81242
air_03963426c9312048_2017-05-11,14.238606
air_03963426c9312048_2017-05-12,34.99772
air_03963426c9312048_2017-05-13,25.195316
air_03963426c9312048_2017-05-14,15.795199
air_03963426c9312048_2017-05-15,14.075521
air_03963426c9312048_2017-05-16,13.393293
air_03963426c9312048_2017-05-17,14.689545
air_03963426c9312048_2017-05-18,15.104965
air_03963426c9312048_2017-05-19,45.19387
air_03963426c9312048_2017-05-20,25.87547
air_03963426c9312048_2017-05-21,16.313387
air_03963426c9312048_2017-05-22,12.485109
air_03963426c9312048_2017-05-23,14.153925
air_03963426c9312048_2017-05-24,15.665102
air_03963426c9312048_2017-05-25,15.974881
air_03963426c9312048_2017-05-26,42.065514
air_03963426c9312048_2017-05-27,26.672651
air_03963426c9312048_2017-05-28,16.9418
air_03963426c9312048_2017-05-29,12.83029
air_03963426c9312048_2017-05-30,14.912191
air_03963426c9312048_2017-05-31,16.668797
air_04341b588bde96cd_2017-04-23,15.348085
air_04341b588bde96cd_2017-04-24,12.578366
air_04341b588bde96cd_2017-04-25,13.989137
air_04341b588bde96cd_2017-04-26,15.36796
air_04341b588bde96cd_2017-04-27,15.13919
air_04341b588bde96cd_2017-04-28,24.512222
air_04341b588bde96cd_2017-04-29,20.123142
air_04341b588bde96cd_2017-04-30,18.486107
air_04341b588bde96cd_2017-05-01,11.845699
air_04341b588bde96cd_2017-05-02,16.51455
air_04341b588bde96cd_2017-05-03,23.077217
air_04341b588bde96cd_2017-05-04,23.735008
air_04341b588bde96cd_2017-05-05,22.261677
air_04341b588bde96cd_2017-05-06,21.97983
air_04341b588bde96cd_2017-05-07,15.025648
air_04341b588bde96cd_2017-05-08,12.19564
air_04341b588bde96cd_2017-05-09,12.859086
air_04341b588bde96cd_2017-05-10,14.206828
air_04341b588bde96cd_2017-05-11,13.637861
air_04341b588bde96cd_2017-05-12,19.588478
air_04341b588bde96cd_2017-05-13,20.191938
air_04341b588bde96cd_2017-05-14,15.5760765
air_04341b588bde96cd_2017-05-15,12.594708
air_04341b588bde96cd_2017-05-16,13.497164
air_04341b588bde96cd_2017-05-17,15.015282
air_04341b588bde96cd_2017-05-18,14.639309
air_04341b588bde96cd_2017-05-19,20.90862
air_04341b588bde96cd_2017-05-20,20.924988
air_04341b588bde96cd_2017-05-21,16.23659
air_04341b588bde96cd_2017-05-22,13.0993395
air_04341b588bde96cd_2017-05-23,14.338478
air_04341b588bde96cd_2017-05-24,15.883944
air_04341b588bde96cd_2017-05-25,15.666223
air_04341b588bde96cd_2017-05-26,22.340696
air_04341b588bde96cd_2017-05-27,21.705425
air_04341b588bde96cd_2017-05-28,16.941097
air_04341b588bde96cd_2017-05-29,13.63604
air_04341b588bde96cd_2017-05-30,15.237266
air_04341b588bde96cd_2017-05-31,16.85733
air_049f6d5b402a31b2_2017-04-23,5.328251
air_049f6d5b402a31b2_2017-04-24,7.670152
air_049f6d5b402a31b2_2017-04-25,8.122044
air_049f6d5b402a31b2_2017-04-26,10.256241
air_049f6d5b402a31b2_2017-04-27,9.533638
air_049f6d5b402a31b2_2017-04-28,12.730183
air_049f6d5b402a31b2_2017-04-29,11.364502
air_049f6d5b402a31b2_2017-04-30,5.837779
air_049f6d5b402a31b2_2017-05-01,7.4128456
air_049f6d5b402a31b2_2017-05-02,10.047053
air_049f6d5b402a31b2_2017-05-03,9.860209
air_049f6d5b402a31b2_2017-05-04,8.86487
air_049f6d5b402a31b2_2017-05-05,10.467714
air_049f6d5b402a31b2_2017-05-06,9.885775
air_049f6d5b402a31b2_2017-05-07,4.824807
air_049f6d5b402a31b2_2017-05-08,7.5615535
air_049f6d5b402a31b2_2017-05-09,7.797349
air_049f6d5b402a31b2_2017-05-10,9.641951
air_049f6d5b402a31b2_2017-05-11,8.734706
air_049f6d5b402a31b2_2017-05-12,10.485508
air_049f6d5b402a31b2_2017-05-13,9.68352
air_049f6d5b402a31b2_2017-05-14,5.0608363
air_049f6d5b402a31b2_2017-05-15,7.757174
air_049f6d5b402a31b2_2017-05-16,8.171927
air_049f6d5b402a31b2_2017-05-17,10.143929
air_049f6d5b402a31b2_2017-05-18,9.274854
air_049f6d5b402a31b2_2017-05-19,11.005781
air_049f6d5b402a31b2_2017-05-20,10.16894
air_049f6d5b402a31b2_2017-05-21,5.3416305
air_049f6d5b402a31b2_2017-05-22,8.036934
air_049f6d5b402a31b2_2017-05-23,8.518577
air_049f6d5b402a31b2_2017-05-24,10.705635
air_049f6d5b402a31b2_2017-05-25,9.874501
air_049f6d5b402a31b2_2017-05-26,11.553201
air_049f6d5b402a31b2_2017-05-27,10.709591
air_049f6d5b402a31b2_2017-05-28,5.6498327
air_049f6d5b402a31b2_2017-05-29,8.31208
air_049f6d5b402a31b2_2017-05-30,8.932248
air_049f6d5b402a31b2_2017-05-31,11.297929
air_04cae7c1bc9b2a0b_2017-04-23,20.643076
air_04cae7c1bc9b2a0b_2017-04-24,12.578366
air_04cae7c1bc9b2a0b_2017-04-25,19.34649
air_04cae7c1bc9b2a0b_2017-04-26,16.006794
air_04cae7c1bc9b2a0b_2017-04-27,15.13919
air_04cae7c1bc9b2a0b_2017-04-28,24.512222
air_04cae7c1bc9b2a0b_2017-04-29,20.123142
air_04cae7c1bc9b2a0b_2017-04-30,18.486107
air_04cae7c1bc9b2a0b_2017-05-01,11.845699
air_04cae7c1bc9b2a0b_2017-05-02,16.51455
air_04cae7c1bc9b2a0b_2017-05-03,23.077217
air_04cae7c1bc9b2a0b_2017-05-04,23.735008
air_04cae7c1bc9b2a0b_2017-05-05,22.261677
air_04cae7c1bc9b2a0b_2017-05-06,21.97983
air_04cae7c1bc9b2a0b_2017-05-07,15.025648
air_04cae7c1bc9b2a0b_2017-05-08,12.19564
air_04cae7c1bc9b2a0b_2017-05-09,12.859086
air_04cae7c1bc9b2a0b_2017-05-10,14.206828
air_04cae7c1bc9b2a0b_2017-05-11,13.637861
air_04cae7c1bc9b2a0b_2017-05-12,19.588478
air_04cae7c1bc9b2a0b_2017-05-13,20.191938
air_04cae7c1bc9b2a0b_2017-05-14,15.5760765
air_04cae7c1bc9b2a0b_2017-05-15,12.594708
air_04cae7c1bc9b2a0b_2017-05-16,13.497164
air_04cae7c1bc9b2a0b_2017-05-17,15.015282
air_04cae7c1bc9b2a0b_2017-05-18,14.639309
air_04cae7c1bc9b2a0b_2017-05-19,20.90862
air_04cae7c1bc9b2a0b_2017-05-20,23.519106
air_04cae7c1bc9b2a0b_2017-05-21,16.23659
air_04cae7c1bc9b2a0b_2017-05-22,13.0993395
air_04cae7c1bc9b2a0b_2017-05-23,14.338478
air_04cae7c1bc9b2a0b_2017-05-24,15.883944
air_04cae7c1bc9b2a0b_2017-05-25,15.666223
air_04cae7c1bc9b2a0b_2017-05-26,22.340696
air_04cae7c1bc9b2a0b_2017-05-27,21.705425
air_04cae7c1bc9b2a0b_2017-05-28,16.941097
air_04cae7c1bc9b2a0b_2017-05-29,13.63604
air_04cae7c1bc9b2a0b_2017-05-30,15.237266
air_04cae7c1bc9b2a0b_2017-05-31,16.85733
air_0585011fa179bcce_2017-04-23,9.946457
air_0585011fa179bcce_2017-04-24,8.932831
air_0585011fa179bcce_2017-04-25,8.463599
air_0585011fa179bcce_2017-04-26,8.400983
air_0585011fa179bcce_2017-04-27,8.724518
air_0585011fa179bcce_2017-04-28,9.456238
air_0585011fa179bcce_2017-04-29,15.620906
air_0585011fa179bcce_2017-04-30,10.583745
air_0585011fa179bcce_2017-05-01,8.84404
air_0585011fa179bcce_2017-05-02,8.90973
air_0585011fa179bcce_2017-05-03,11.13171
air_0585011fa179bcce_2017-05-04,12.33353
air_0585011fa179bcce_2017-05-05,15.143831
air_0585011fa179bcce_2017-05-06,14.133709
air_0585011fa179bcce_2017-05-07,10.012675
air_0585011fa179bcce_2017-05-08,9.098238
air_0585011fa179bcce_2017-05-09,8.094948
air_0585011fa179bcce_2017-05-10,8.226772
air_0585011fa179bcce_2017-05-11,8.137476
air_0585011fa179bcce_2017-05-12,10.837435
air_0585011fa179bcce_2017-05-13,11.293409
air_0585011fa179bcce_2017-05-14,10.148064
air_0585011fa179bcce_2017-05-15,9.352034
air_0585011fa179bcce_2017-05-16,8.519503
air_0585011fa179bcce_2017-05-17,8.568747
air_0585011fa179bcce_2017-05-18,8.675693
air_0585011fa179bcce_2017-05-19,11.1016865
air_0585011fa179bcce_2017-05-20,11.723429
air_0585011fa179bcce_2017-05-21,10.2633095
air_0585011fa179bcce_2017-05-22,9.660087
air_0585011fa179bcce_2017-05-23,9.049758
air_0585011fa179bcce_2017-05-24,8.924896
air_0585011fa179bcce_2017-05-25,9.286097
air_0585011fa179bcce_2017-05-26,11.357128
air_0585011fa179bcce_2017-05-27,12.231327
air_0585011fa179bcce_2017-05-28,10.369108
air_0585011fa179bcce_2017-05-29,10.083545
air_0585011fa179bcce_2017-05-30,9.570234
air_0585011fa179bcce_2017-05-31,9.278681
air_05c325d315cc17f5_2017-04-23,14.502719
air_05c325d315cc17f5_2017-04-24,15.225195
air_05c325d315cc17f5_2017-04-25,17.540432
air_05c325d315cc17f5_2017-04-26,19.711166
air_05c325d315cc17f5_2017-04-27,20.376625
air_05c325d315cc17f5_2017-04-28,30.221703
air_05c325d315cc17f5_2017-04-29,18.501198
air_05c325d315cc17f5_2017-04-30,17.377903
air_05c325d315cc17f5_2017-05-01,13.708191
air_05c325d315cc17f5_2017-05-02,23.50961
air_05c325d315cc17f5_2017-05-03,26.09333
air_05c325d315cc17f5_2017-05-04,24.298391
air_05c325d315cc17f5_2017-05-05,26.899134
air_05c325d315cc17f5_2017-05-06,26.084908
air_05c325d315cc17f5_2017-05-07,14.570016
air_05c325d315cc17f5_2017-05-08,14.398537
air_05c325d315cc17f5_2017-05-09,15.673655
air_05c325d315cc17f5_2017-05-10,17.773046
air_05c325d315cc17f5_2017-05-11,18.196348
air_05c325d315cc17f5_2017-05-12,26.948174
air_05c325d315cc17f5_2017-05-13,22.397224
air_05c325d315cc17f5_2017-05-14,14.83214
air_05c325d315cc17f5_2017-05-15,15.270182
air_05c325d315cc17f5_2017-05-16,16.977287
air_05c325d315cc17f5_2017-05-17,19.06432
air_05c325d315cc17f5_2017-05-18,19.720032
air_05c325d315cc17f5_2017-05-19,28.462624
air_05c325d315cc17f5_2017-05-20,23.093876
air_05c325d315cc17f5_2017-05-21,15.08628
air_05c325d315cc17f5_2017-05-22,16.109999
air_05c325d315cc17f5_2017-05-23,18.242775
air_05c325d315cc17f5_2017-05-24,20.458157
air_05c325d315cc17f5_2017-05-25,21.239141
air_05c325d315cc17f5_2017-05-26,29.967909
air_05c325d315cc17f5_2017-05-27,23.777653
air_05c325d315cc17f5_2017-05-28,15.376778
air_05c325d315cc17f5_2017-05-29,16.904318
air_05c325d315cc17f5_2017-05-30,19.431736
air_05c325d315cc17f5_2017-05-31,21.737516
air_0647f17b4dc041c8_2017-04-23,21.26466
air_0647f17b4dc041c8_2017-04-24,14.722658
air_0647f17b4dc041c8_2017-04-25,14.799748
air_0647f17b4dc041c8_2017-04-26,16.569405
air_0647f17b4dc041c8_2017-04-27,16.376883
air_0647f17b4dc041c8_2017-04-28,18.652166
air_0647f17b4dc041c8_2017-04-29,24.326109
air_0647f17b4dc041c8_2017-04-30,23.450933
air_0647f17b4dc041c8_2017-05-01,14.096364
air_0647f17b4dc041c8_2017-05-02,15.307436
air_0647f17b4dc041c8_2017-05-03,27.989794
air_0647f17b4dc041c8_2017-05-04,23.17788
air_0647f17b4dc041c8_2017-05-05,21.116796
air_0647f17b4dc041c8_2017-05-06,22.924736
air_0647f17b4dc041c8_2017-05-07,21.17503
air_0647f17b4dc041c8_2017-05-08,14.592513
air_0647f17b4dc041c8_2017-05-09,14.51714
air_0647f17b4dc041c8_2017-05-10,15.9813175
air_0647f17b4dc041c8_2017-05-11,15.6891775
air_0647f17b4dc041c8_2017-05-12,15.902237
air_0647f17b4dc041c8_2017-05-13,21.72282
air_0647f17b4dc041c8_2017-05-14,21.626856
air_0647f17b4dc041c8_2017-05-15,15.122026
air_0647f17b4dc041c8_2017-05-16,14.977448
air_0647f17b4dc041c8_2017-05-17,16.723995
air_0647f17b4dc041c8_2017-05-18,16.5204
air_0647f17b4dc041c8_2017-05-19,16.302492
air_0647f17b4dc041c8_2017-05-20,22.255985
air_0647f17b4dc041c8_2017-05-21,22.309555
air_0647f17b4dc041c8_2017-05-22,15.670928
air_0647f17b4dc041c8_2017-05-23,15.480548
air_0647f17b4dc041c8_2017-05-24,17.48132
air_0647f17b4dc041c8_2017-05-25,17.392027
air_0647f17b4dc041c8_2017-05-26,16.805626
air_0647f17b4dc041c8_2017-05-27,22.867092
air_0647f17b4dc041c8_2017-05-28,23.2127
air_0647f17b4dc041c8_2017-05-29,16.262499
air_0647f17b4dc041c8_2017-05-30,15.990429
air_0647f17b4dc041c8_2017-05-31,18.284372
air_064e203265ee5753_2017-04-23,21.983543
air_064e203265ee5753_2017-04-24,16.101034
air_064e203265ee5753_2017-04-25,16.394947
air_064e203265ee5753_2017-04-26,18.243666
air_064e203265ee5753_2017-04-27,18.076073
air_064e203265ee5753_2017-04-28,20.42965
air_064e203265ee5753_2017-04-29,24.879414
