id,visitors
air_0328696196e46f18_2017-05-14,10.672462
air_0328696196e46f18_2017-05-15,8.360185
air_0328696196e46f18_2017-05-16,10.022244
air_0328696196e46f18_2017-05-17,10.510051
air_0328696196e46f18_2017-05-18,10.586935
air_0328696196e46f18_2017-05-19,12.937705
air_0328696196e46f18_2017-05-20,16.44436
air_0328696196e46f18_2017-05-21,10.823212
air_0328696196e46f18_2017-05-22,8.434474
air_0328696196e46f18_2017-05-23,10.118744
air_0328696196e46f18_2017-05-24,10.610878
air_0328696196e46f18_2017-05-25,10.688103
air_0328696196e46f18_2017-05-26,13.047361
air_0328696196e46f18_2017-05-27,16.598608
air_0328696196e46f18_2017-05-28,10.979841
air_0328696196e46f18_2017-05-29,8.503932
air_0328696196e46f18_2017-05-30,10.21625
air_0328696196e46f18_2017-05-31,10.735807
air_034a3d5b40d5b1b1_2017-04-23,21.270573
air_034a3d5b40d5b1b1_2017-04-24,12.564011
air_034a3d5b40d5b1b1_2017-04-25,13.104312
air_034a3d5b40d5b1b1_2017-04-26,13.547147
air_034a3d5b40d5b1b1_2017-04-27,13.307103
air_034a3d5b40d5b1b1_2017-04-28,16.026512
air_034a3d5b40d5b1b1_2017-04-29,19.94765
air_034a3d5b40d5b1b1_2017-04-30,18.008453
air_034a3d5b40d5b1b1_2017-05-01,12.3779125
air_034a3d5b40d5b1b1_2017-05-02,15.023294
air_034a3d5b40d5b1b1_2017-05-03,16.462996
air_034a3d5b40d5b1b1_2017-05-04,15.908097
air_034a3d5b40d5b1b1_2017-05-05,17.869696
air_034a3d5b40d5b1b1_2017-05-06,17.265038
air_034a3d5b40d5b1b1_2017-05-07,20.613808
air_034a3d5b40d5b1b1_2017-05-08,12.301386
air_034a3d5b40d5b1b1_2017-05-09,12.945856
air_034a3d5b40d5b1b1_2017-05-10,13.597983
air_034a3d5b40d5b1b1_2017-05-11,13.125668
air_034a3d5b40d5b1b1_2017-05-12,14.323956
air_034a3d5b40d5b1b1_2017-05-13,18.981909
air_034a3d5b40d5b1b1_2017-05-14,20.650682
air_034a3d5b40d5b1b1_2017-05-15,12.243231
air_034a3d5b40d5b1b1_2017-05-16,12.94304
air_034a3d5b40d5b1b1_2017-05-17,13.599996
air_034a3d5b40d5b1b1_2017-05-18,13.238392
air_034a3d5b40d5b1b1_2017-05-19,14.299329
air_034a3d5b40d5b1b1_2017-05-20,19.128864
air_034a3d5b40d5b1b1_2017-05-21,20.689411
air_034a3d5b40d5b1b1_2017-05-22,12.221034
air_034a3d5b40d5b1b1_2017-05-23,12.933366
air_034a3d5b40d5b1b1_2017-05-24,13.61086
air_034a3d5b40d5b1b1_2017-05-25,13.368654
air_034a3d5b40d5b1b1_2017-05-26,14.280809
air_034a3d5b40d5b1b1_2017-05-27,19.281834
air_034a3d5b40d5b1b1_2017-05-28,20.726055
air_034a3d5b40d5b1b1_2017-05-29,12.218746
air_034a3d5b40d5b1b1_2017-05-30,12.904286
air_034a3d5b40d5b1b1_2017-05-31,13.631204
air_036d4f1ee7285390_2017-04-23,21.270573
air_036d4f1ee7285390_2017-04-24,12.564011
air_036d4f1ee7285390_2017-04-25,13.104312
air_036d4f1ee7285390_2017-04-26,13.547147
air_036d4f1ee7285390_2017-04-27,13.307103
air_036d4f1ee7285390_2017-04-28,16.026512
air_036d4f1ee7285390_2017-04-29,19.94765
air_036d4f1ee7285390_2017-04-30,18.008453
air_036d4f1ee7285390_2017-05-01,12.3779125
air_036d4f1ee7285390_2017-05-02,15.023294
air_036d4f1ee7285390_2017-05-03,16.462996
air_036d4f1ee7285390_2017-05-04,15.908097
air_036d4f1ee7285390_2017-05-05,17.869696
air_036d4f1ee7285390_2017-05-06,17.265038
air_036d4f1ee7285390_2017-05-07,20.613808
air_036d4f1ee7285390_2017-05-08,12.301386
air_036d4f1ee7285390_2017-05-09,12.945856
air_036d4f1ee7285390_2017-05-10,13.597983
air_036d4f1ee7285390_2017-05-11,13.125668
air_036d4f1ee7285390_2017-05-12,14.323956
air_036d4f1ee7285390_2017-05-13,18.981909
air_036d4f1ee7285390_2017-05-14,20.650682
air_036d4f1ee7285390_2017-05-15,12.243231
air_036d4f1ee7285390_2017-05-16,12.94304
air_036d4f1ee7285390_2017-05-17,13.599996
air_036d4f1ee7285390_2017-05-18,13.238392
air_036d4f1ee7285390_2017-05-19,14.299329
air_036d4f1ee7285390_2017-05-20,19.128864
air_036d4f1ee7285390_2017-05-21,20.689411
air_036d4f1ee7285390_2017-05-22,12.221034
air_036d4f1ee7285390_2017-05-23,12.933366
air_036d4f1ee7285390_2017-05-24,13.61086
air_036d4f1ee7285390_2017-05-25,13.368654
air_036d4f1ee7285390_2017-05-26,14.280809
air_036d4f1ee7285390_2017-05-27,19.281834
air_036d4f1ee7285390_2017-05-28,20.726055
air_036d4f1ee7285390_2017-05-29,12.218746
air_036d4f1ee7285390_2017-05-30,12.904286
air_036d4f1ee7285390_2017-05-31,13.631204
air_0382c794b73b51ad_2017-04-23,24.352873
air_0382c794b73b51ad_2017-04-24,13.266657
air_0382c794b73b51ad_2017-04-25,13.399801
air_0382c794b73b51ad_2017-04-26,15.393376
air_0382c794b73b51ad_2017-04-27,15.435282
air_0382c794b73b51ad_2017-04-28,12.336252
air_0382c794b73b51ad_2017-04-29,19.107712
air_0382c794b73b51ad_2017-04-30,17.602882
air_0382c794b73b51ad_2017-05-01,12.816243
air_0382c794b73b51ad_2017-05-02,14.149565
air_0382c794b73b51ad_2017-05-03,18.355127
air_0382c794b73b51ad_2017-05-04,19.571943
air_0382c794b73b51ad_2017-05-05,23.195837
air_0382c794b73b51ad_2017-05-06,15.467006
air_0382c794b73b51ad_2017-05-07,23.416847
air_0382c794b73b51ad_2017-05-08,12.938287
air_0382c794b73b51ad_2017-05-09,13.435874
air_0382c794b73b51ad_2017-05-10,15.321478
air_0382c794b73b51ad_2017-05-11,15.560245
air_0382c794b73b51ad_2017-05-12,13.08819
air_0382c794b73b51ad_2017-05-13,20.328625
air_0382c794b73b51ad_2017-05-14,23.654451
air_0382c794b73b51ad_2017-05-15,13.071936
air_0382c794b73b51ad_2017-05-16,13.501008
air_0382c794b73b51ad_2017-05-17,15.458049
air_0382c794b73b51ad_2017-05-18,15.73893
air_0382c794b73b51ad_2017-05-19,13.147953
air_0382c794b73b51ad_2017-05-20,20.972954
air_0382c794b73b51ad_2017-05-21,23.896397
air_0382c794b73b51ad_2017-05-22,13.218133
air_0382c794b73b51ad_2017-05-23,13.575996
air_0382c794b73b51ad_2017-05-24,15.595588
air_0382c794b73b51ad_2017-05-25,15.918598
air_0382c794b73b51ad_2017-05-26,13.203632
air_0382c794b73b51ad_2017-05-27,21.664482
air_0382c794b73b51ad_2017-05-28,24.143332
air_0382c794b73b51ad_2017-05-29,13.377866
air_0382c794b73b51ad_2017-05-30,13.67333
air_0382c794b73b51ad_2017-05-31,15.757378
air_03963426c9312048_2017-04-23,13.815946
air_03963426c9312048_2017-04-24,19.067894
air_03963426c9312048_2017-04-25,13.305329
air_03963426c9312048_2017-04-26,35.43629
air_03963426c9312048_2017-04-27,12.163839
air_03963426c9312048_2017-04-28,46.291855
air_03963426c9312048_2017-04-29,36.859432
air_03963426c9312048_2017-04-30,14.399087
air_03963426c9312048_2017-05-01,36.54826
air_03963426c9312048_2017-05-02,32.060753
air_03963426c9312048_2017-05-03,17.687557
air_03963426c9312048_2017-05-04,17.186396
air_03963426c9312048_2017-05-05,19.023054
air_03963426c9312048_2017-05-06,19.665472
air_03963426c9312048_2017-05-07,13.822489
air_03963426c9312048_2017-05-08,27.662056
air_03963426c9312048_2017-05-09,12.702509
air_03963426c9312048_2017-05-10,15.681853
air_03963426c9312048_2017-05-11,15.728564
air_03963426c9312048_2017-05-12,35.980213
air_03963426c9312048_2017-05-13,19.255835
air_03963426c9312048_2017-05-14,13.872054
air_03963426c9312048_2017-05-15,13.952576
air_03963426c9312048_2017-05-16,12.9985485
air_03963426c9312048_2017-05-17,16.12061
air_03963426c9312048_2017-05-18,16.21355
air_03963426c9312048_2017-05-19,46.33361
air_03963426c9312048_2017-05-20,19.300758
air_03963426c9312048_2017-05-21,13.933804
air_03963426c9312048_2017-05-22,14.214422
air_03963426c9312048_2017-05-23,13.303023
air_03963426c9312048_2017-05-24,16.625414
air_03963426c9312048_2017-05-25,16.6986
air_03963426c9312048_2017-05-26,43.290703
air_03963426c9312048_2017-05-27,19.360437
air_03963426c9312048_2017-05-28,14.007813
air_03963426c9312048_2017-05-29,14.56537
air_03963426c9312048_2017-05-30,13.616177
air_03963426c9312048_2017-05-31,17.142439
air_04341b588bde96cd_2017-04-23,14.648787
air_04341b588bde96cd_2017-04-24,12.1092615
air_04341b588bde96cd_2017-04-25,13.092036
air_04341b588bde96cd_2017-04-26,14.662836
air_04341b588bde96cd_2017-04-27,13.486481
air_04341b588bde96cd_2017-04-28,21.816269
air_04341b588bde96cd_2017-04-29,19.976648
air_04341b588bde96cd_2017-04-30,12.827982
air_04341b588bde96cd_2017-05-01,11.675415
air_04341b588bde96cd_2017-05-02,16.298277
air_04341b588bde96cd_2017-05-03,18.567822
air_04341b588bde96cd_2017-05-04,18.0731
air_04341b588bde96cd_2017-05-05,18.232456
air_04341b588bde96cd_2017-05-06,19.12851
air_04341b588bde96cd_2017-05-07,14.440815
air_04341b588bde96cd_2017-05-08,11.771912
air_04341b588bde96cd_2017-05-09,12.750913
air_04341b588bde96cd_2017-05-10,14.325358
air_04341b588bde96cd_2017-05-11,13.121856
air_04341b588bde96cd_2017-05-12,17.425163
air_04341b588bde96cd_2017-05-13,20.12001
air_04341b588bde96cd_2017-05-14,14.543682
air_04341b588bde96cd_2017-05-15,11.897799
air_04341b588bde96cd_2017-05-16,12.928995
air_04341b588bde96cd_2017-05-17,14.486155
air_04341b588bde96cd_2017-05-18,13.286058
air_04341b588bde96cd_2017-05-19,17.695248
air_04341b588bde96cd_2017-05-20,20.371239
air_04341b588bde96cd_2017-05-21,14.648973
air_04341b588bde96cd_2017-05-22,12.05574
air_04341b588bde96cd_2017-05-23,13.102322
air_04341b588bde96cd_2017-05-24,14.642483
air_04341b588bde96cd_2017-05-25,13.448896
air_04341b588bde96cd_2017-05-26,17.967457
air_04341b588bde96cd_2017-05-27,20.621124
air_04341b588bde96cd_2017-05-28,14.756714
air_04341b588bde96cd_2017-05-29,12.222812
air_04341b588bde96cd_2017-05-30,13.274346
air_04341b588bde96cd_2017-05-31,14.794355
air_049f6d5b402a31b2_2017-04-23,8.652769
air_049f6d5b402a31b2_2017-04-24,8.089186
air_049f6d5b402a31b2_2017-04-25,8.909017
air_049f6d5b402a31b2_2017-04-26,9.122346
air_049f6d5b402a31b2_2017-04-27,9.740087
air_049f6d5b402a31b2_2017-04-28,13.575149
air_049f6d5b402a31b2_2017-04-29,11.777991
air_049f6d5b402a31b2_2017-04-30,8.687432
air_049f6d5b402a31b2_2017-05-01,7.351911
air_049f6d5b402a31b2_2017-05-02,8.686668
air_049f6d5b402a31b2_2017-05-03,8.852648
air_049f6d5b402a31b2_2017-05-04,9.682302
air_049f6d5b402a31b2_2017-05-05,9.399332
air_049f6d5b402a31b2_2017-05-06,8.953284
air_049f6d5b402a31b2_2017-05-07,8.317408
air_049f6d5b402a31b2_2017-05-08,7.4964623
air_049f6d5b402a31b2_2017-05-09,8.117695
air_049f6d5b402a31b2_2017-05-10,8.390091
air_049f6d5b402a31b2_2017-05-11,9.041885
air_049f6d5b402a31b2_2017-05-12,11.051066
air_049f6d5b402a31b2_2017-05-13,11.73761
air_049f6d5b402a31b2_2017-05-14,8.4706
air_049f6d5b402a31b2_2017-05-15,7.6431484
air_049f6d5b402a31b2_2017-05-16,8.36527
air_049f6d5b402a31b2_2017-05-17,8.619904
air_049f6d5b402a31b2_2017-05-18,9.20451
air_049f6d5b402a31b2_2017-05-19,11.24742
air_049f6d5b402a31b2_2017-05-20,11.988165
air_049f6d5b402a31b2_2017-05-21,8.625944
air_049f6d5b402a31b2_2017-05-22,7.7920017
air_049f6d5b402a31b2_2017-05-23,8.619076
air_049f6d5b402a31b2_2017-05-24,8.854741
air_049f6d5b402a31b2_2017-05-25,9.370932
air_049f6d5b402a31b2_2017-05-26,11.44743
air_049f6d5b402a31b2_2017-05-27,12.240592
air_049f6d5b402a31b2_2017-05-28,8.784144
air_049f6d5b402a31b2_2017-05-29,7.943065
air_049f6d5b402a31b2_2017-05-30,8.879268
air_049f6d5b402a31b2_2017-05-31,9.095877
air_04cae7c1bc9b2a0b_2017-04-23,25.669554
air_04cae7c1bc9b2a0b_2017-04-24,12.1092615
air_04cae7c1bc9b2a0b_2017-04-25,19.091303
air_04cae7c1bc9b2a0b_2017-04-26,17.555998
air_04cae7c1bc9b2a0b_2017-04-27,13.486481
air_04cae7c1bc9b2a0b_2017-04-28,21.816269
air_04cae7c1bc9b2a0b_2017-04-29,19.976648
air_04cae7c1bc9b2a0b_2017-04-30,12.827982
air_04cae7c1bc9b2a0b_2017-05-01,11.675415
air_04cae7c1bc9b2a0b_2017-05-02,16.298277
air_04cae7c1bc9b2a0b_2017-05-03,18.567822
air_04cae7c1bc9b2a0b_2017-05-04,18.0731
air_04cae7c1bc9b2a0b_2017-05-05,18.232456
air_04cae7c1bc9b2a0b_2017-05-06,19.12851
air_04cae7c1bc9b2a0b_2017-05-07,14.440815
air_04cae7c1bc9b2a0b_2017-05-08,11.771912
air_04cae7c1bc9b2a0b_2017-05-09,12.750913
air_04cae7c1bc9b2a0b_2017-05-10,14.325358
air_04cae7c1bc9b2a0b_2017-05-11,13.121856
air_04cae7c1bc9b2a0b_2017-05-12,17.425163
air_04cae7c1bc9b2a0b_2017-05-13,20.12001
air_04cae7c1bc9b2a0b_2017-05-14,14.543682
air_04cae7c1bc9b2a0b_2017-05-15,11.897799
air_04cae7c1bc9b2a0b_2017-05-16,12.928995
air_04cae7c1bc9b2a0b_2017-05-17,14.486155
air_04cae7c1bc9b2a0b_2017-05-18,13.286058
air_04cae7c1bc9b2a0b_2017-05-19,17.695248
air_04cae7c1bc9b2a0b_2017-05-20,26.208742
air_04cae7c1bc9b2a0b_2017-05-21,14.648973
air_04cae7c1bc9b2a0b_2017-05-22,12.05574
air_04cae7c1bc9b2a0b_2017-05-23,13.102322
air_04cae7c1bc9b2a0b_2017-05-24,14.642483
air_04cae7c1bc9b2a0b_2017-05-25,13.448896
air_04cae7c1bc9b2a0b_2017-05-26,17.967457
air_04cae7c1bc9b2a0b_2017-05-27,20.621124
air_04cae7c1bc9b2a0b_2017-05-28,14.756714
air_04cae7c1bc9b2a0b_2017-05-29,12.222812
air_04cae7c1bc9b2a0b_2017-05-30,13.274346
air_04cae7c1bc9b2a0b_2017-05-31,14.794355
air_0585011fa179bcce_2017-04-23,10.110237
air_0585011fa179bcce_2017-04-24,6.6241336
air_0585011fa179bcce_2017-04-25,6.294606
air_0585011fa179bcce_2017-04-26,6.0293508
air_0585011fa179bcce_2017-04-27,6.9476666
air_0585011fa179bcce_2017-04-28,7.850583
air_0585011fa179bcce_2017-04-29,10.972574
air_0585011fa179bcce_2017-04-30,8.331124
air_0585011fa179bcce_2017-05-01,6.614044
air_0585011fa179bcce_2017-05-02,7.2391543
air_0585011fa179bcce_2017-05-03,14.693877
air_0585011fa179bcce_2017-05-04,15.022943
air_0585011fa179bcce_2017-05-05,15.495109
air_0585011fa179bcce_2017-05-06,8.460411
air_0585011fa179bcce_2017-05-07,9.883507
air_0585011fa179bcce_2017-05-08,6.6390095
air_0585011fa179bcce_2017-05-09,6.2974386
air_0585011fa179bcce_2017-05-10,6.032027
air_0585011fa179bcce_2017-05-11,6.9740243
air_0585011fa179bcce_2017-05-12,7.737291
air_0585011fa179bcce_2017-05-13,9.605366
air_0585011fa179bcce_2017-05-14,9.924936
air_0585011fa179bcce_2017-05-15,6.668383
air_0585011fa179bcce_2017-05-16,6.321092
air_0585011fa179bcce_2017-05-17,6.0488386
air_0585011fa179bcce_2017-05-18,7.012774
air_0585011fa179bcce_2017-05-19,7.8006926
air_0585011fa179bcce_2017-05-20,9.600522
air_0585011fa179bcce_2017-05-21,9.970973
air_0585011fa179bcce_2017-05-22,6.702246
air_0585011fa179bcce_2017-05-23,6.349983
air_0585011fa179bcce_2017-05-24,6.0709414
air_0585011fa179bcce_2017-05-25,7.057107
air_0585011fa179bcce_2017-05-26,7.8693833
air_0585011fa179bcce_2017-05-27,9.646498
air_0585011fa179bcce_2017-05-28,10.02179
air_0585011fa179bcce_2017-05-29,6.740672
air_0585011fa179bcce_2017-05-30,6.384207
air_0585011fa179bcce_2017-05-31,6.0983906
air_05c325d315cc17f5_2017-04-23,15.244936
air_05c325d315cc17f5_2017-04-24,12.415237
air_05c325d315cc17f5_2017-04-25,13.445776
air_05c325d315cc17f5_2017-04-26,14.327134
air_05c325d315cc17f5_2017-04-27,15.105809
air_05c325d315cc17f5_2017-04-28,23.720657
air_05c325d315cc17f5_2017-04-29,16.808025
air_05c325d315cc17f5_2017-04-30,14.639686
air_05c325d315cc17f5_2017-05-01,12.066381
air_05c325d315cc17f5_2017-05-02,16.157574
air_05c325d315cc17f5_2017-05-03,17.62563
air_05c325d315cc17f5_2017-05-04,16.253052
air_05c325d315cc17f5_2017-05-05,17.11382
air_05c325d315cc17f5_2017-05-06,13.686056
air_05c325d315cc17f5_2017-05-07,14.906752
air_05c325d315cc17f5_2017-05-08,12.192985
air_05c325d315cc17f5_2017-05-09,12.98834
air_05c325d315cc17f5_2017-05-10,13.84598
air_05c325d315cc17f5_2017-05-11,14.652951
air_05c325d315cc17f5_2017-05-12,20.71637
air_05c325d315cc17f5_2017-05-13,17.140545
air_05c325d315cc17f5_2017-05-14,14.989788
air_05c325d315cc17f5_2017-05-15,12.330104
air_05c325d315cc17f5_2017-05-16,13.215408
air_05c325d315cc17f5_2017-05-17,14.093014
air_05c325d315cc17f5_2017-05-18,14.985557
air_05c325d315cc17f5_2017-05-19,21.044
air_05c325d315cc17f5_2017-05-20,17.28652
air_05c325d315cc17f5_2017-05-21,15.079627
air_05c325d315cc17f5_2017-05-22,12.487101
air_05c325d315cc17f5_2017-05-23,13.457863
air_05c325d315cc17f5_2017-05-24,14.357488
air_05c325d315cc17f5_2017-05-25,15.33871
air_05c325d315cc17f5_2017-05-26,21.384727
air_05c325d315cc17f5_2017-05-27,17.455402
air_05c325d315cc17f5_2017-05-28,15.177136
air_05c325d315cc17f5_2017-05-29,12.654719
air_05c325d315cc17f5_2017-05-30,13.71668
air_05c325d315cc17f5_2017-05-31,14.640349
air_0647f17b4dc041c8_2017-04-23,20.872421
air_0647f17b4dc041c8_2017-04-24,12.310865
air_0647f17b4dc041c8_2017-04-25,12.936037
air_0647f17b4dc041c8_2017-04-26,13.5158825
air_0647f17b4dc041c8_2017-04-27,13.614633
air_0647f17b4dc041c8_2017-04-28,15.245486
air_0647f17b4dc041c8_2017-04-29,19.798407
air_0647f17b4dc041c8_2017-04-30,17.590094
air_0647f17b4dc041c8_2017-05-01,12.111562
air_0647f17b4dc041c8_2017-05-02,14.706334
air_0647f17b4dc041c8_2017-05-03,16.207323
air_0647f17b4dc041c8_2017-05-04,16.005415
air_0647f17b4dc041c8_2017-05-05,17.753265
air_0647f17b4dc041c8_2017-05-06,16.547493
air_0647f17b4dc041c8_2017-05-07,20.211905
air_0647f17b4dc041c8_2017-05-08,12.061587
air_0647f17b4dc041c8_2017-05-09,12.716623
air_0647f17b4dc041c8_2017-05-10,13.461159
air_0647f17b4dc041c8_2017-05-11,13.447567
air_0647f17b4dc041c8_2017-05-12,13.794113
air_0647f17b4dc041c8_2017-05-13,18.417109
air_0647f17b4dc041c8_2017-05-14,20.243435
air_0647f17b4dc041c8_2017-05-15,12.056877
air_0647f17b4dc041c8_2017-05-16,12.7573
air_0647f17b4dc041c8_2017-05-17,13.549374
air_0647f17b4dc041c8_2017-05-18,13.594274
air_0647f17b4dc041c8_2017-05-19,13.881559
air_0647f17b4dc041c8_2017-05-20,18.55774
air_0647f17b4dc041c8_2017-05-21,20.25449
air_0647f17b4dc041c8_2017-05-22,12.070194
air_0647f17b4dc041c8_2017-05-23,12.813644
air_0647f17b4dc041c8_2017-05-24,13.62236
air_0647f17b4dc041c8_2017-05-25,13.7385
air_0647f17b4dc041c8_2017-05-26,13.974466
air_0647f17b4dc041c8_2017-05-27,18.704243
air_0647f17b4dc041c8_2017-05-28,20.26995
air_0647f17b4dc041c8_2017-05-29,12.115032
air_0647f17b4dc041c8_2017-05-30,12.885135
air_0647f17b4dc041c8_2017-05-31,13.683224
air_064e203265ee5753_2017-04-23,21.860188
air_064e203265ee5753_2017-04-24,13.340283
air_064e203265ee5753_2017-04-25,13.800856
air_064e203265ee5753_2017-04-26,14.515668
air_064e203265ee5753_2017-04-27,13.942384
air_064e203265ee5753_2017-04-28,17.327827
